x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\737.png,6,1.111105e-06,6.553818e-11,6.795349e-10,1.3121542e-15,1.4320433e-09,2.8864783e-10,0.9999989,1.7631231e-10,1.7871245e-10,2.2822156e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\738.png,2,1.8024474e-07,1.566632e-08,0.9901681,0.0074198926,4.3243976e-19,5.910318e-13,1.3276489e-13,2.1358398e-06,0.0024096079,1.1632143e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\739.png,5,2.2355678e-11,2.0262448e-12,2.8839342e-10,0.00020545967,1.4053187e-14,0.9997943,3.258201e-08,5.363037e-13,7.479472e-10,2.1343885e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\740.png,4,1.0628453e-11,5.333346e-06,8.552128e-06,3.2460184e-06,0.89939135,1.6292192e-06,1.5273155e-15,0.0030289378,4.2407603e-07,0.097560525
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\741.png,2,2.572562e-08,2.0824294e-07,0.99953675,0.0003025423,6.4865207e-15,4.270624e-14,5.8867433e-12,1.1648432e-05,0.00014883043,3.8695465e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\742.png,0,0.9999907,9.521693e-15,9.355138e-06,8.252376e-14,2.1321672e-16,2.1971126e-11,9.074849e-09,2.012014e-09,1.4503642e-08,3.4960728e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\743.png,6,4.4294923e-09,8.932963e-10,5.7604168e-11,2.8961372e-08,1.1256799e-09,1.048995e-05,0.9999893,9.642035e-13,1.8195306e-07,7.918734e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\744.png,2,2.1799258e-08,1.8465602e-12,0.9999999,7.291732e-09,1.8141358e-12,6.213362e-11,9.395859e-14,6.616724e-08,2.4128058e-08,8.975392e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\745.png,1,1.10172795e-08,0.9999448,1.5939155e-07,8.957245e-08,1.5161864e-05,2.7431621e-08,1.3695009e-06,3.7304708e-05,9.536853e-07,2.2697854e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\746.png,7,1.3403404e-08,8.243698e-06,0.00035561481,0.00024349766,8.141632e-09,1.2656149e-08,6.201415e-17,0.9962599,3.3614032e-09,0.0031327861
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\747.png,3,4.5901927e-15,8.533215e-16,5.7095236e-12,1.0,2.004942e-20,3.571515e-10,3.707824e-20,1.0285041e-10,3.294364e-11,9.140636e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\748.png,4,7.472646e-12,3.1445266e-09,6.6856984e-08,3.0923168e-09,0.99994075,3.545097e-08,1.0073243e-11,1.8731798e-08,9.663919e-09,5.9122267e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\749.png,1,7.754832e-06,0.99859756,1.501607e-05,4.5144243e-06,0.00018401699,2.0977623e-05,5.4691704e-05,0.0007356805,0.00030395543,7.5968346e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\750.png,0,0.9999994,8.2927187e-13,2.509723e-07,2.1626931e-11,2.5320164e-14,3.8832605e-12,9.0684956e-08,5.119614e-11,5.612451e-09,2.4883167e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\751.png,5,5.5188754e-18,1.6101638e-18,4.190721e-15,2.2886423e-08,1.559576e-19,1.0,1.6301713e-16,9.955316e-16,9.710426e-13,3.803403e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\752.png,4,1.856918e-12,1.511456e-08,1.40325425e-11,5.4450926e-11,0.9999877,8.0073025e-11,9.161556e-12,1.2242789e-05,1.1769237e-11,3.8199286e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\753.png,3,3.1546288e-18,5.9427486e-14,5.5781147e-08,1.0,5.315723e-16,7.130687e-10,5.976707e-20,1.7918649e-09,2.0923495e-10,3.92655e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\754.png,1,3.057118e-07,0.99981767,6.349535e-06,3.3215117e-06,3.7289436e-05,1.373605e-06,2.0613323e-05,9.0254005e-05,2.1950178e-05,8.4951864e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\755.png,1,1.705844e-06,0.9993191,1.4116376e-05,2.3052528e-06,0.00025319337,6.032423e-05,1.2258504e-06,0.00015761622,0.00016051185,3.0203551e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\756.png,7,2.9613867e-08,2.536886e-08,0.00039937664,0.005814208,3.2822853e-12,4.5667057e-11,5.612139e-16,0.99378127,3.1073003e-10,5.0532567e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\757.png,4,1.7518827e-13,3.6863568e-10,2.3550172e-12,1.535528e-09,0.9999639,1.0291312e-08,6.810963e-11,2.3351046e-08,3.4470677e-08,3.615362e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\758.png,9,2.7484261e-11,9.9162296e-14,2.6488195e-10,2.8959182e-09,1.475956e-06,8.1896534e-10,7.876182e-14,5.3656994e-08,3.862191e-07,0.9999981
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\759.png,9,1.1788656e-10,1.0529473e-11,1.930214e-06,3.7660062e-05,1.411184e-06,1.2394359e-05,3.2302008e-14,7.879548e-07,1.8343802e-06,0.999944
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\760.png,4,8.201343e-10,8.1956165e-07,2.156514e-08,5.892608e-07,0.9890036,3.9894124e-07,1.38251375e-08,1.6685098e-06,1.3268083e-06,0.010991685
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\761.png,8,0.00021709861,7.889993e-06,0.009685169,0.0002159752,2.881235e-07,5.914832e-07,0.0012957667,2.0762316e-09,0.988062,0.0005151985
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\762.png,4,8.2124463e-10,3.274633e-10,6.1340727e-10,2.8360675e-10,0.9999316,1.5990556e-09,4.4136524e-07,1.964825e-09,3.3765404e-09,6.798616e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\763.png,0,0.9999783,1.8940102e-14,1.7428598e-05,2.9106795e-07,4.1766795e-16,2.5247192e-07,1.938288e-08,5.1827587e-11,7.28136e-09,3.7996228e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\764.png,2,8.324597e-11,1.0438768e-15,0.9999995,2.4105339e-07,1.064925e-14,2.8098287e-13,1.4494173e-12,1.7881018e-07,8.816017e-08,4.4148357e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\765.png,4,1.5873214e-11,1.1033295e-06,2.7349352e-11,4.030511e-10,0.9999697,1.4992271e-07,6.5691017e-09,3.1352497e-06,3.658373e-07,2.5588028e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\766.png,5,5.472818e-15,1.0339516e-17,1.460828e-13,2.3582051e-07,4.7906034e-16,0.9999989,1.054022e-11,1.2670427e-15,7.9671366e-07,2.5251106e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\767.png,1,1.0884409e-07,0.9997508,3.9471674e-05,6.704091e-08,5.3448126e-05,4.4532875e-09,3.8751213e-07,0.00015216925,3.4744398e-06,1.3238109e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\768.png,1,4.6750067e-08,0.9999449,2.0787905e-07,3.0038134e-07,1.1016688e-05,4.3989558e-06,8.484394e-06,6.2750487e-06,2.2841938e-05,1.4046572e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\769.png,6,2.026736e-09,2.1214966e-11,6.935559e-11,1.3064317e-09,2.6193026e-12,8.714257e-06,0.9999912,1.6634595e-13,1.1460006e-07,4.7367787e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\770.png,4,1.8035856e-10,5.5954835e-10,3.6626606e-08,2.308804e-12,0.99999905,2.643553e-10,7.4762674e-10,1.8658693e-07,2.177608e-09,7.679661e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\771.png,7,2.0396736e-10,3.9735406e-11,2.3850522e-10,3.1799727e-09,5.5916858e-11,3.3173478e-10,1.7894593e-17,0.9999672,3.878637e-11,3.2757012e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\772.png,1,5.39586e-07,0.99900204,3.7765558e-06,1.1501836e-05,0.0001691395,2.6453956e-05,1.4753325e-06,0.00045776065,0.00016436564,0.00016290158
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\773.png,9,1.5781179e-10,9.177828e-13,7.871574e-10,3.4218203e-07,1.042947e-06,1.2393602e-09,2.1938378e-15,1.6041857e-06,5.345865e-07,0.9999964
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\774.png,4,1.1374726e-09,1.6996415e-07,1.2075388e-07,2.4773885e-06,0.96332324,1.5735148e-05,4.468635e-10,1.2126049e-05,7.3268598e-06,0.03663872
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\775.png,2,1.913139e-10,2.5496554e-09,0.9999887,4.8612237e-06,9.337366e-15,6.4851972e-15,6.9903135e-14,6.4023284e-06,5.6148646e-09,1.1945536e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\776.png,4,2.0148256e-12,9.455957e-08,6.937758e-09,3.195992e-08,0.9999467,5.264235e-05,2.712539e-07,2.5585973e-07,1.036054e-08,1.9708008e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\777.png,1,1.1784533e-08,0.99964094,4.954538e-06,1.06136695e-05,0.0002464066,1.2416277e-06,1.7149633e-08,7.828728e-05,1.3531648e-05,3.9754377e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\778.png,5,9.358568e-18,5.3768597e-18,2.6008611e-12,3.0560766e-08,2.1468884e-14,1.0,1.1340669e-12,1.20996835e-14,3.7729267e-10,1.4680195e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\779.png,5,2.1101963e-08,2.8091387e-11,1.4670151e-10,4.067301e-06,5.0336683e-11,0.9999207,6.9412707e-09,1.1404209e-09,2.1405602e-07,7.4991935e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\780.png,3,4.6394105e-10,3.6338537e-07,2.4368475e-07,0.9999664,2.0200843e-11,4.6249656e-06,5.368264e-15,2.842545e-05,1.7231008e-11,1.0164846e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\781.png,8,6.490401e-08,1.071429e-09,4.9046394e-06,1.59233e-05,2.4588497e-08,9.201287e-06,1.5628759e-06,1.4727114e-08,0.99971145,0.00025680356
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\782.png,3,8.2095795e-14,1.7406743e-10,2.2475286e-05,0.99997735,8.509134e-15,3.082491e-08,3.792618e-17,8.1024844e-08,8.5763565e-09,8.9443004e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\783.png,1,3.6713357e-07,0.9996711,1.5485967e-06,2.0338998e-06,4.141753e-05,1.2622854e-05,1.3590837e-05,0.00018238004,3.31284e-05,4.1814325e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\784.png,4,2.2697446e-13,5.8748078e-09,6.7794928e-12,1.9751156e-10,0.99999845,5.0121365e-08,9.723862e-10,1.4561424e-06,4.6797666e-10,1.354776e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\785.png,5,9.1565905e-15,2.319541e-12,1.29008184e-11,2.2140008e-05,1.2350479e-14,0.99997723,4.0972525e-15,2.2548984e-11,3.977495e-10,5.4469996e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\786.png,6,0.00013826213,7.84685e-09,6.175594e-08,3.3892043e-08,3.7536115e-08,0.00056674954,0.99928975,4.9591938e-11,5.1305055e-06,3.0822684e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\787.png,8,1.8055137e-14,2.0793215e-12,4.1760867e-07,6.479709e-06,2.441589e-10,9.637806e-11,7.319002e-12,2.4595337e-07,0.9999138,7.89955e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\788.png,9,2.0856634e-09,5.9358295e-12,2.538038e-09,3.0455556e-07,3.3220108e-06,3.535365e-08,7.39436e-13,3.6019153e-06,9.3703136e-07,0.9999918
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\789.png,4,1.2789167e-07,0.00017723665,4.0129368e-07,3.893405e-09,0.9996735,7.9697253e-07,4.4383887e-07,2.4197113e-06,1.0067646e-08,0.00014498919
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\790.png,1,1.4895042e-07,0.9993573,1.77781e-07,3.273104e-05,7.304783e-05,1.9588055e-05,3.3779613e-06,0.00040931068,5.01174e-05,5.4314627e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\791.png,5,2.044608e-12,1.711689e-17,2.26123e-11,2.513132e-08,2.1186723e-08,0.99849653,2.0504447e-10,4.3710022e-09,6.608664e-07,0.0015027251
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\792.png,3,1.8970006e-15,7.577936e-17,7.50038e-11,1.0,1.4980524e-25,1.1282433e-13,1.3072285e-24,2.1864778e-14,3.8978963e-12,2.9343462e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\793.png,8,9.306249e-15,3.4350193e-18,2.7504479e-09,3.6992407e-09,6.3968876e-16,3.137969e-11,1.7456343e-14,6.478313e-14,1.0,1.2876001e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\794.png,0,0.9999995,4.7964945e-16,4.4721327e-07,9.477679e-14,5.0984845e-16,2.9406312e-15,5.788758e-08,4.1492813e-11,1.793844e-09,2.161109e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\795.png,3,6.156449e-08,1.6407729e-07,9.99637e-05,0.9998964,3.0592984e-09,2.756411e-06,7.2495954e-10,2.1404173e-08,4.3247124e-07,7.5936505e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\796.png,2,4.0369704e-11,2.2876073e-16,0.9999999,9.324529e-08,2.045954e-11,2.6197065e-11,1.3414617e-12,2.9954845e-09,2.5790698e-09,5.017432e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\797.png,5,2.7052604e-07,1.5840385e-06,6.9207124e-09,3.5798467e-07,5.4167806e-11,0.99960023,3.3965108e-07,1.7113523e-05,0.00024818463,0.00013184192
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\798.png,1,1.1669957e-08,0.9993808,4.7356385e-05,6.9877988e-06,0.00043973885,6.061767e-06,1.8955147e-08,6.268092e-05,5.4503955e-05,1.8042664e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\799.png,2,1.8985291e-14,4.1010677e-11,1.0,1.2307258e-10,1.1378699e-15,4.8467043e-18,1.7074388e-18,2.7866814e-10,3.2464012e-12,7.098257e-17
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\800.png,8,3.209682e-07,3.8833113e-13,1.1475842e-05,4.3532073e-05,1.3089278e-08,7.1243844e-06,2.80161e-05,1.5819353e-10,0.99989474,1.4836814e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\801.png,3,3.274433e-17,1.3432276e-13,3.969167e-09,0.9999999,1.6592588e-14,1.7140984e-07,3.0551023e-16,1.2390383e-09,9.499224e-13,4.551245e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\802.png,4,1.3114934e-10,2.210866e-08,4.828061e-07,1.8530413e-09,0.9990125,8.3164565e-08,6.3292344e-10,0.000986925,5.4272718e-08,1.867362e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\803.png,4,3.2835225e-12,6.8492048e-09,4.0495918e-09,8.474355e-12,1.0,6.395842e-11,1.2570552e-10,7.898828e-09,1.7666587e-11,1.0175775e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\804.png,0,0.9999845,1.454326e-14,6.643004e-07,5.3142024e-08,2.2886307e-10,7.002062e-06,5.5290405e-07,4.6756756e-07,2.1754012e-07,6.4382552e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\805.png,8,2.3558144e-10,6.845648e-14,1.0626421e-08,2.8474398e-09,1.5994652e-15,1.2508839e-11,2.1822958e-13,4.0225956e-12,1.0,6.4187844e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\806.png,8,1.0012481e-15,6.2341824e-15,7.051518e-08,4.0406896e-08,1.8895896e-12,4.874887e-11,1.8422896e-12,4.1192e-11,0.9999999,1.4453087e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\807.png,3,3.4217203e-17,1.0364985e-12,4.4973533e-10,0.9999999,1.0924977e-15,1.1938157e-07,2.95383e-16,1.9995097e-14,1.6932544e-09,4.3615937e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\808.png,3,4.94958e-10,2.4605207e-12,1.2200418e-07,0.9999999,1.3125992e-14,2.4960148e-08,4.1010824e-15,1.3885512e-10,1.1740636e-11,1.1530667e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\809.png,1,2.690254e-06,0.9988661,7.4722434e-06,1.7528862e-05,0.00022476436,5.7175337e-05,2.440982e-05,0.000560386,0.00016500932,7.438092e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\810.png,7,3.1021433e-12,1.2453725e-08,0.004492343,5.180284e-07,7.392893e-11,9.700113e-10,8.247438e-17,0.9955071,8.682443e-11,6.479836e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\811.png,3,7.143979e-16,5.1653484e-13,6.270557e-11,1.0,1.26776124e-20,7.0064844e-12,5.6269416e-22,2.3102137e-10,1.1062191e-12,1.6188443e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\812.png,5,6.0142673e-18,2.4413804e-21,9.131226e-16,9.1195224e-10,1.2643287e-18,1.0,4.3707355e-12,2.266232e-16,2.3406982e-10,3.5424354e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\813.png,9,4.228911e-09,1.7246781e-13,1.152142e-09,1.8570061e-07,7.507503e-07,1.6925356e-10,2.8803468e-10,4.509533e-05,0.011978311,0.98797566
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\814.png,6,4.354758e-12,4.9323098e-12,1.373212e-10,2.9941974e-10,7.736729e-10,2.3996145e-07,0.99999976,2.799705e-15,1.1458536e-08,7.642939e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\815.png,3,2.8893332e-11,5.956963e-12,5.225001e-09,1.0,5.7958187e-16,7.674927e-10,2.1489252e-17,1.0697775e-09,1.4018604e-09,3.3453034e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\816.png,2,2.12035e-11,6.36628e-05,0.99993503,1.3158018e-06,1.796784e-15,3.4796656e-16,7.763506e-16,7.379458e-09,7.5652e-09,1.720875e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\817.png,6,0.00045705176,9.88966e-08,3.462929e-07,2.5336546e-14,6.3679164e-07,2.455919e-09,0.9995419,8.03476e-09,1.493804e-09,3.5325037e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\818.png,1,6.27833e-08,0.99998236,2.7801186e-06,2.8158541e-07,3.4273862e-07,5.0520237e-07,1.1494888e-05,1.44387124e-08,2.1218232e-06,7.1811094e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\819.png,3,4.300592e-13,7.073269e-13,7.0524797e-10,1.0,4.1259165e-18,1.6590993e-08,1.37954e-16,1.0674355e-13,4.728038e-12,1.0780096e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\820.png,6,4.2281276e-11,5.2565848e-14,6.523647e-10,2.3628367e-12,8.250135e-15,8.151166e-09,1.0,8.365961e-17,1.0254528e-09,1.2444245e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\821.png,0,0.9999591,1.2718457e-13,6.9351554e-06,5.082459e-10,1.6497422e-15,2.5687277e-10,8.0309275e-07,4.3335457e-11,1.8720436e-07,3.294321e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\822.png,7,7.6860285e-10,2.4670518e-16,1.4787238e-08,1.87905e-06,1.5684602e-14,6.7829773e-09,7.9900803e-19,0.99999774,4.5712203e-16,3.8160184e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\823.png,2,4.5418737e-08,2.6567065e-07,0.999977,1.0084937e-06,5.4125805e-12,1.8538717e-09,8.8995296e-12,1.8239523e-07,2.1485057e-05,1.3130995e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\824.png,1,7.1147275e-07,0.9998292,1.1921269e-06,8.9246285e-08,4.07924e-05,1.9885263e-06,9.430954e-06,0.00010779361,7.732379e-06,1.1198761e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\825.png,7,1.1867761e-10,1.0292498e-10,2.829208e-08,1.5604e-06,5.1866983e-11,3.9493707e-11,3.3609667e-19,0.9999924,3.0059615e-11,6.0477037e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\826.png,1,4.160632e-08,0.9999318,1.01808375e-07,5.147202e-07,1.29539985e-05,2.781909e-06,9.598899e-06,2.5199186e-05,1.557458e-05,1.3779883e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\827.png,4,6.37379e-12,5.4951485e-08,7.162006e-07,2.2530031e-08,0.9993944,1.23476e-05,9.093332e-11,2.0824964e-05,0.0004552722,0.0001162524
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\828.png,2,1.1594591e-08,5.222308e-08,0.9999932,1.9691115e-06,1.6957571e-17,3.4885106e-14,2.0029653e-11,3.951646e-09,4.633898e-06,8.7851704e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\829.png,4,6.020652e-08,1.1160026e-05,6.243421e-05,7.7548276e-07,0.96278745,6.2208653e-07,4.806589e-07,5.664203e-06,0.037101295,3.0265559e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\830.png,2,2.3854271e-08,8.16802e-08,0.99996126,5.427364e-07,2.1014896e-06,5.6420855e-09,1.0326595e-09,3.061409e-05,5.2889764e-06,2.9820098e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\831.png,1,2.3612691e-07,0.9994312,4.7586536e-07,1.4892722e-05,1.8165858e-05,1.18325474e-07,1.6540123e-07,0.00047698792,1.1565945e-05,4.623141e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\832.png,7,4.5906215e-13,5.4576413e-11,5.528962e-07,3.6720423e-05,9.593095e-09,1.13693874e-10,4.8922204e-17,0.9999627,1.9152187e-09,6.655192e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\833.png,9,1.3281913e-10,6.265997e-09,3.1993022e-09,3.8015236e-07,0.00029489116,8.58481e-07,9.821278e-16,6.9241655e-06,1.5307508e-08,0.99969697
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\834.png,6,5.580674e-10,2.8946819e-05,5.2445394e-06,5.841746e-08,6.844178e-07,1.9683102e-06,0.99953866,1.96353e-11,0.0004243682,2.0589985e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\835.png,1,3.7824566e-07,0.99958783,1.1797182e-05,3.46996e-06,7.2979514e-05,1.0667898e-06,2.3636514e-05,0.00027785424,1.9421868e-05,1.7266993e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\836.png,1,4.926278e-07,0.99977964,2.0871492e-05,3.7483737e-08,6.7556786e-05,5.0743916e-09,4.9870096e-07,0.000126633,4.127925e-06,1.686933e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\837.png,2,3.2678658e-09,1.098328e-05,0.99998903,1.2525838e-08,2.0102065e-14,2.4747382e-14,2.5751387e-13,1.8358577e-08,5.3234483e-08,1.8224483e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\838.png,4,3.0704445e-15,6.219629e-13,6.041633e-10,1.0143089e-12,1.0,9.424215e-11,1.56173e-13,1.4962114e-09,1.1794956e-11,3.4580034e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\839.png,8,0.00044664217,1.2468843e-09,3.4811935e-06,0.0028185586,8.999363e-08,2.2706427e-05,2.2024851e-05,1.3908713e-11,0.99668187,4.6894284e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\840.png,1,5.641808e-07,0.99983096,3.942125e-06,3.4011935e-06,3.2270735e-05,2.2950788e-08,9.3361756e-08,9.519721e-05,3.1792973e-05,1.5273147e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\841.png,7,3.968446e-08,5.796871e-13,1.5903588e-07,2.5188405e-07,2.1903284e-06,1.2105454e-08,5.3056057e-13,0.9999969,3.7196283e-12,4.5958257e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\842.png,7,1.9467948e-06,6.391156e-05,0.00063306576,0.007024729,4.2872106e-09,3.8342396e-08,4.5393194e-12,0.99164855,1.4117336e-07,0.000627586
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\843.png,4,9.591339e-15,1.6787874e-12,2.0722963e-14,2.4796568e-13,1.0,3.0454483e-10,2.0052265e-11,2.1077667e-10,1.5401755e-11,1.2764717e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\844.png,8,2.970077e-07,1.4177026e-08,0.0008503719,0.001484834,7.1566117e-09,0.00052814744,1.9313742e-09,0.007388177,0.98814875,0.0015994259
