x:image,y:label,y'__0,y'__1
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A+120E+00.png,0,0.9749145,0.025085479
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000727.png,1,0.005267966,0.994732
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006908.png,1,0.0009506671,0.99904937
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006353.png,1,0.00021639667,0.9997836
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB05_P00A+110E+40.png,0,0.84587926,0.15412073
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003155.png,1,0.0043155686,0.9956844
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_006832.png,1,0.97903305,0.020966923
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005727.png,1,0.030638505,0.9693615
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB20_P00A+070E-35.png,0,0.9271947,0.072805226
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB36_P00A-010E-20.png,0,0.91573364,0.084266394
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A+020E-40.png,0,0.9614437,0.03855631
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000187.png,1,0.023543604,0.9764564
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB33_P00A-020E+10.png,0,0.9870653,0.01293476
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009209.png,1,0.0110305315,0.98896945
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB36_P00A+005E-10.png,0,0.99682367,0.0031763813
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB22_P00A+035E-20.png,0,0.9136767,0.086323366
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB28_P00A+085E-20.png,0,0.9922454,0.007754656
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002241.png,1,0.007416811,0.99258316
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000444.png,1,7.3752717e-06,0.9999926
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+035E+40.png,0,0.99764,0.002359984
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001208.png,1,0.005383702,0.9946163
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003477.png,1,0.0008650771,0.99913496
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB06_P00A+130E+20.png,0,0.99162126,0.008378797
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_007355.png,1,0.11770706,0.8822929
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB04_P00A+060E+20.png,0,0.99978787,0.00021208827
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB25_P00A+085E-20.png,0,0.8428977,0.1571023
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003461.png,1,0.0003939262,0.9996061
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003814.png,1,2.8227669e-06,0.99999714
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB19_P00A+085E+20.png,0,0.99981445,0.000185594
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000578.png,1,0.0023704264,0.9976295
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A-035E-20.png,0,0.8033631,0.19663693
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003562.png,1,1.3231511e-07,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+015E+20.png,0,0.99993205,6.798671e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A-010E+00.png,0,0.98134905,0.018650925
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+085E+20.png,0,0.9995937,0.00040634352
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A+020E+10.png,0,0.9996542,0.00034585872
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003926.png,1,0.17425245,0.8257475
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A+020E-10.png,0,0.9982665,0.0017334924
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_001377.png,1,0.035372425,0.9646276
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000469.png,1,0.00038143044,0.99961853
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB07_P00A+060E+20.png,0,0.9998957,0.000104306586
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003939.png,1,2.871541e-05,0.9999713
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB35_P00A-010E-20.png,0,0.7575051,0.24249487
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004328.png,1,0.0009371816,0.99906284
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003778.png,1,0.0041907425,0.9958093
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000452.png,1,0.0009875402,0.9990125
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005266.png,1,0.00030931644,0.99969065
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000549.png,1,0.008930177,0.9910698
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_007357.png,1,0.0009731376,0.9990269
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003788.png,1,0.0109095285,0.9890905
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_007031.png,1,0.06771588,0.9322842
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB05_P00A+020E-40.png,0,0.95058084,0.04941913
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000645.png,1,3.4892985e-06,0.99999654
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB11_P00A+000E-35.png,0,0.8705038,0.1294962
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000532.png,1,0.0003801171,0.99961984
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001135.png,1,0.0022210968,0.99777895
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB16_P00A+000E+45.png,0,0.99996245,3.7562797e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB31_P00A+035E+40.png,0,0.99996257,3.7387465e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB08_P00A+005E+10.png,0,0.99971265,0.00028732707
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000911.png,1,0.000107376894,0.9998926
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB10_P00A+005E-10.png,0,0.9991806,0.0008193791
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB38_P00A+050E+00.png,0,0.9897362,0.010263874
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+085E-20.png,0,0.93097043,0.069029525
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005281.png,1,1.3594921e-06,0.9999987
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB20_P00A+060E+20.png,0,0.9998584,0.00014154935
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000412.png,1,0.003347113,0.9966529
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB37_P00A+070E+00.png,0,0.99637187,0.0036281957
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_001073.png,1,0.00050107855,0.99949896
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000061.png,1,0.0007026922,0.99929726
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB23_P00A+070E-35.png,0,0.9976707,0.0023292878
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002495.png,1,0.42431283,0.57568717
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB35_P00A+095E+00.png,0,0.5570006,0.44299942
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003876.png,1,0.0018966527,0.99810326
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006751.png,1,0.0002644846,0.99973553
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB24_P00A+015E+20.png,0,0.9996636,0.00033641566
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000661.png,1,0.009496409,0.9905036
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_004363.png,1,0.0019469823,0.9980531
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+095E+00.png,0,0.9374942,0.06250581
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_004069.png,1,0.083717205,0.9162828
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+010E+00.png,0,0.97293514,0.027064845
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+025E+00.png,0,0.997943,0.0020569535
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003715.png,1,0.0019060366,0.9980939
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB24_P00A+000E-35.png,0,0.6405156,0.35948431
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB24_P00A+035E+40.png,0,0.99943644,0.0005635553
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001375.png,1,5.936479e-07,0.9999994
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002504.png,1,0.00041986853,0.9995801
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB24_P00A+085E+20.png,0,0.99753785,0.0024621026
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB15_P00A+035E-20.png,0,0.9967944,0.0032055518
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB36_P00A-020E-40.png,0,0.82608336,0.17391664
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007480.png,1,0.016657736,0.9833423
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+035E+40.png,0,0.9999927,7.3131614e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB38_P00A+070E+45.png,0,0.9992235,0.00077657343
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB17_P00A+095E+00.png,0,0.9994822,0.00051780767
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009533.png,1,0.03253149,0.9674685
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB18_P00A+000E+90.png,0,0.9987864,0.0012136683
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005360.png,1,0.00048125826,0.99951875
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB12_P00A+000E-35.png,0,0.47365516,0.52634484
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000457.png,1,0.0062825386,0.99371743
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB22_P00A+010E+00.png,0,0.95385045,0.046149623
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB06_P00A-035E+40.png,0,0.9803241,0.01967589
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A+010E+00.png,0,0.99977094,0.00022903584
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB36_P00A+120E+00.png,0,0.9961158,0.003884211
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB05_P00A+110E+15.png,0,0.9005887,0.09941135
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB18_P00A+070E+45.png,0,0.9989685,0.0010315473
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB24_P00A+070E-35.png,0,0.935668,0.064331956
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB30_P00A+035E-20.png,0,0.899231,0.10076902
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007530.png,1,0.076200895,0.92379916
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB20_P00A+015E+20.png,0,0.9982785,0.0017214925
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009562.png,1,5.0221683e-05,0.9999498
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB05_P00A+060E-20.png,0,0.98435175,0.015648238
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A-010E+00.png,0,0.99218833,0.007811701
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB12_P00A+025E+00.png,0,0.99301285,0.006987134
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_006605.png,1,0.04316342,0.9568365
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000626.png,1,0.07231459,0.9276854
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB09_P00A+060E-20.png,0,0.99982077,0.0001792343
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005367.png,1,0.0005101084,0.9994899
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB27_P00A+085E-20.png,0,0.9546486,0.045351427
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001787.png,1,0.016467256,0.9835328
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+000E+45.png,0,0.9822896,0.017710349
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB09_P00A+035E+40.png,0,0.99999845,1.5198341e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+085E-20.png,0,0.82462716,0.17537282
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB16_P00A+035E+40.png,0,0.9999989,1.1127888e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009458.png,1,1.3153173e-05,0.9999869
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB16_P00A+035E+15.png,0,0.9999951,4.87682e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB17_P00A+110E+40.png,0,0.9910926,0.008907405
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB03_P00A+060E-20.png,0,0.98220533,0.017794652
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004112.png,1,0.5826554,0.41734466
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000391.png,1,2.531177e-06,0.9999975
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_008252.png,1,0.0019968266,0.9980032
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+035E+15.png,0,0.99991715,8.2876744e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007890.png,1,0.0250717,0.9749283
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000663.png,1,0.6640511,0.33594885
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005130.png,1,0.288517,0.711483
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002471.png,1,0.0037698112,0.9962302
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB26_P00A+070E+00.png,0,0.99988925,0.00011074521
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB15_P00A+025E+00.png,0,0.99975604,0.00024400355
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_004339.png,1,0.0009519691,0.99904805
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A-050E+00.png,0,0.15109493,0.848905
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_007998.png,1,0.00017155225,0.99982846
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+060E-20.png,0,0.9898281,0.01017189
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB08_P00A+020E-10.png,0,0.9993231,0.00067692227
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002551.png,1,0.011987551,0.98801243
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB20_P00A+035E+15.png,0,0.99919397,0.0008060537
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001433.png,1,0.01614623,0.9838538
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB25_P00A+095E+00.png,0,0.80753607,0.19246393
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB32_P00A+035E+40.png,0,0.9666335,0.033366438
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+060E+20.png,0,0.9999912,8.797056e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004988.png,1,0.0005117701,0.99948823
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+000E+90.png,0,0.36432785,0.63567215
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007341.png,1,0.004502988,0.995497
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007534.png,1,0.002241735,0.99775827
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009464.png,1,6.667844e-08,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A+050E-40.png,0,0.9165231,0.08347688
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB28_P00A-005E+10.png,0,0.99826896,0.00173107
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000103.png,1,0.016856873,0.98314315
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005747.png,1,0.0025401118,0.99745995
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005196.png,1,0.038124118,0.96187586
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB13_P00A-020E-10.png,0,0.90825534,0.09174466
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006229.png,1,0.00600248,0.99399745
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000096.png,1,7.6059905e-06,0.9999924
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005294.png,1,0.0036593024,0.9963407
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006032.png,1,0.00011790728,0.9998821
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A-020E-10.png,0,0.9699364,0.030063663
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB34_P00A-020E+10.png,0,0.95418197,0.045818012
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB07_P00A+020E-40.png,0,0.88167197,0.11832803
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001040.png,1,0.013623539,0.98637646
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB09_P00A+060E+20.png,0,0.99999976,2.3078978e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB33_P00A-010E+00.png,0,0.9873789,0.012621098
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001682.png,1,0.0005763049,0.99942374
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB37_P00A+020E-40.png,0,0.9519233,0.048076678
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_006900.png,1,6.0396585e-05,0.99993956
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB31_P00A-015E+20.png,0,0.99754286,0.0024571517
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004143.png,1,0.086336195,0.9136638
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+110E-20.png,0,0.8422723,0.15772776
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB04_P00A+035E+40.png,0,0.99994004,5.9926657e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB16_P00A+000E+90.png,0,0.20693995,0.79306
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB13_P00A-005E-10.png,0,0.69369864,0.3063014
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009605.png,1,7.245967e-06,0.9999927
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB15_P00A+020E-40.png,0,0.9423869,0.057613052
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_006345.png,1,0.0128560355,0.98714393
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB19_P00A+005E-10.png,0,0.99032277,0.009677302
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_001709.png,1,0.002030131,0.9979698
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2009_000029.png,1,0.021584496,0.97841555
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB23_P00A+085E-20.png,0,0.99976295,0.00023709644
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001387.png,1,0.0166641,0.98333585
