x:image,y:label,y'__0,y'__1
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006558.png,1,0.7376137,0.26238635
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB31_P00A+110E+15.png,0,0.99967265,0.00032733768
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB06_P00A+035E+15.png,0,0.9998105,0.0001895556
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A+070E-35.png,0,0.9888421,0.011157884
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009139.png,1,0.0076249107,0.9923751
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_001709.png,1,0.0008440281,0.999156
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB20_P00A+010E-20.png,0,0.94930506,0.050695006
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB06_P00A+130E+20.png,0,0.9997093,0.00029064203
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB16_P00A+025E+00.png,0,0.9992028,0.00079720194
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005262.png,1,0.00015129102,0.9998487
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_000175.png,1,0.0019242328,0.9980757
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_005266.png,1,8.0164486e-05,0.9999198
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009413.png,1,0.60551834,0.39448166
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005843.png,1,0.00013168664,0.9998683
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB32_P00A+070E-35.png,0,0.8973499,0.102650136
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+060E-20.png,0,0.9177876,0.08221242
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_004627.png,1,1.41373575e-05,0.9999858
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB36_P00A-010E+00.png,0,0.9856045,0.014395488
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+085E-20.png,0,0.9520082,0.04799182
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB36_P00A-010E-20.png,0,0.97114074,0.028859286
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB18_P00A+060E-20.png,0,0.98509383,0.014906168
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004259.png,1,0.021311589,0.97868836
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002400.png,1,0.57922125,0.42077878
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007759.png,1,1.3950269e-06,0.99999857
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A+110E+65.png,0,0.5048589,0.4951411
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001741.png,1,1.4972897e-05,0.999985
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB03_P00A+035E+15.png,0,0.9998223,0.00017765498
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB15_P00A+050E-40.png,0,0.8761485,0.123851456
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003701.png,1,1.3971578e-05,0.99998605
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_002239.png,1,7.9698686e-05,0.99992025
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB09_P00A+050E-40.png,0,0.49500492,0.5049951
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_003503.png,1,0.00035654957,0.99964345
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005541.png,1,7.571621e-06,0.9999924
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB04_P00A+050E-40.png,0,0.7883334,0.21166654
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005915.png,1,0.00066461385,0.99933535
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB35_P00A+000E+00.png,0,0.9211784,0.078821644
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB37_P00A+085E-20.png,0,0.9780082,0.021991758
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB28_P00A+070E+00.png,0,0.99972147,0.0002785574
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB35_P00A+005E-10.png,0,0.9756024,0.024397539
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB26_P00A+035E-20.png,0,0.9946301,0.0053698653
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB15_P00A+070E+00.png,0,0.99852294,0.001477039
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000645.png,1,0.13810812,0.86189187
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB33_P00A+060E+20.png,0,0.9998944,0.00010556819
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB36_P00A+035E+15.png,0,0.9994758,0.0005242367
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB24_P00A+050E+00.png,0,0.99820447,0.0017955526
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB06_P00A+050E+00.png,0,0.99857414,0.001425824
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB20_P00A+050E-40.png,0,0.916816,0.083183974
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006070.png,1,0.014013552,0.9859865
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006865.png,1,0.009210123,0.9907899
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007433.png,1,0.45441613,0.5455839
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A+025E+00.png,0,0.99286216,0.0071378876
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB08_P00A+110E+15.png,0,0.9986106,0.0013893725
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_000385.png,1,0.0056692143,0.99433076
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB39_P00A-015E+20.png,0,0.97254205,0.027457941
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB29_P00A+010E-20.png,0,0.9973815,0.0026184279
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_003889.png,1,3.5831457e-05,0.9999641
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000197.png,1,0.0002557056,0.99974424
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008362.png,1,0.011900289,0.98809975
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB38_P00A+070E-35.png,0,0.5530783,0.44692168
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002284.png,1,0.28626615,0.71373385
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB37_P00A+050E-40.png,0,0.9437871,0.05621297
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB28_P00A+095E+00.png,0,0.9997658,0.00023419633
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004441.png,1,7.0322963e-06,0.99999297
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+095E+00.png,0,0.9990109,0.0009890858
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001688.png,1,0.00044793266,0.9995521
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A-005E-10.png,0,0.99066156,0.009338396
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003270.png,1,0.0008310585,0.999169
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005770.png,1,0.0001269222,0.99987304
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB11_P00A+000E-20.png,0,0.98972535,0.010274627
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_001225.png,1,0.1946767,0.8053233
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002107.png,1,0.0007962962,0.99920374
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB39_P00A+035E+40.png,0,0.9983272,0.001672747
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009605.png,1,3.627418e-05,0.99996376
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB05_P00A+000E-20.png,0,0.7859316,0.21406835
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000103.png,1,1.3302431e-06,0.9999987
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008547.png,1,0.00064927235,0.9993507
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006655.png,1,2.0286982e-06,0.999998
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006843.png,1,0.04882362,0.95117635
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB38_P00A+050E+00.png,0,0.99541265,0.00458741
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006281.png,1,7.685519e-06,0.9999924
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB19_P00A+000E+45.png,0,0.99114746,0.00885257
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008127.png,1,0.00053001347,0.99947006
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000123.png,1,0.0001243849,0.99987555
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_005547.png,1,4.4810153e-05,0.9999552
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_001457.png,1,0.0005573805,0.99944264
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB04_P00A+020E+10.png,0,0.99168795,0.008312035
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_005294.png,1,0.0028419814,0.99715805
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000162.png,1,0.98180735,0.018192647
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB05_P00A+020E-10.png,0,0.7746275,0.22537248
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB38_P00A+020E-10.png,0,0.9868896,0.013110415
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_004969.png,1,8.3651845e-05,0.9999163
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB31_P00A+035E+40.png,0,0.9998741,0.0001259052
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003373.png,1,0.00012974966,0.9998702
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB28_P00A-010E+00.png,0,0.8163668,0.18363322
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB01_P00A+020E-40.png,0,0.9871039,0.012896183
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_000727.png,1,0.5785185,0.4214815
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004365.png,1,0.29225773,0.7077423
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009392.png,1,9.354943e-05,0.9999064
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A+060E+20.png,0,0.9994771,0.00052291795
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_002521.png,1,9.308697e-05,0.9999069
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_007524.png,1,0.0014648233,0.99853516
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004654.png,1,0.54307353,0.45692644
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003429.png,1,1.2117895e-06,0.9999988
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_005759.png,1,2.168573e-06,0.99999785
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001439.png,1,0.11021604,0.8897839
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_003195.png,1,0.0014577105,0.9985423
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB17_P00A+085E-20.png,0,0.99270624,0.0072938134
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB38_P00A+085E-20.png,0,0.7641195,0.23588052
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB13_P00A-010E-20.png,0,0.9688616,0.031138452
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+035E+65.png,0,0.9911584,0.008841519
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB04_P00A-010E+00.png,0,0.90201825,0.09798176
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009759.png,1,0.0004297272,0.9995703
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB28_P00A+070E+45.png,0,0.99972767,0.00027237137
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_000452.png,1,0.0020911878,0.99790883
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB03_P00A+015E+20.png,0,0.9967032,0.0032967422
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008415.png,1,0.1268874,0.8731127
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006065.png,1,0.00042514308,0.99957484
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB29_P00A+020E-10.png,0,0.9987363,0.0012636381
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB08_P00A+035E+65.png,0,0.9964562,0.003543761
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB18_P00A+000E-35.png,0,0.9897516,0.010248359
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+110E+15.png,0,0.9998734,0.00012658654
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006348.png,1,0.00050488114,0.99949515
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A+020E-10.png,0,0.9967294,0.0032706812
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008545.png,1,1.9501863e-07,0.99999976
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A+095E+00.png,0,0.9996457,0.00035431827
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB35_P00A+000E+45.png,0,0.96747756,0.032522414
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002789.png,1,0.0001854921,0.99981457
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB08_P00A+070E-35.png,0,0.9249886,0.075011425
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB01_P00A+015E+20.png,0,0.99470204,0.0052979635
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002895.png,1,7.949728e-06,0.999992
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000391.png,1,5.8739292e-06,0.99999416
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007691.png,1,0.4089274,0.5910726
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007945.png,1,0.00019593813,0.9998041
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007355.png,1,0.08357138,0.9164286
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB23_P00A+010E+00.png,0,0.99333924,0.0066607324
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB39_P00A+070E+00.png,0,0.99868256,0.0013174458
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB15_P00A+035E+15.png,0,0.9999708,2.9261715e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB07_P00A+120E+00.png,0,0.9795671,0.020432916
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001491.png,1,0.00032772642,0.9996723
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB15_P00A+035E-20.png,0,0.9965833,0.0034166945
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008193.png,1,0.0011576776,0.9988423
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004750.png,1,0.00019246557,0.99980754
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A-005E-10.png,0,0.9388108,0.061189175
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002624.png,1,0.04404445,0.9559555
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB37_P00A+005E+10.png,0,0.8757971,0.124202885
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB22_P00A+035E+15.png,0,0.9995061,0.0004938949
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB08_P00A+000E-35.png,0,0.9969319,0.0030680865
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB19_P00A+035E+15.png,0,0.999882,0.00011804453
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008764.png,1,0.749968,0.25003198
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_001764.png,1,2.9787853e-07,0.99999976
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB05_P00A+060E+20.png,0,0.98903674,0.010963247
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_000103.png,1,0.54873645,0.45126352
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004663.png,1,5.183807e-06,0.9999949
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A+110E+40.png,0,0.99500895,0.004991019
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB01_P00A+120E+00.png,0,0.987895,0.012104912
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006877.png,1,3.4841942e-06,0.99999654
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB02_P00A+035E+15.png,0,0.99581933,0.0041806735
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008106.png,1,0.855925,0.14407499
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB30_P00A+070E+45.png,0,0.9993838,0.0006161127
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003947.png,1,0.00073803315,0.9992619
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB04_P00A-020E-40.png,0,0.8964075,0.10359248
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB01_P00A+060E-20.png,0,0.989631,0.010368973
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB09_P00A+070E+45.png,0,0.9999263,7.367834e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_004328.png,1,0.00063671404,0.99936324
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_007828.png,1,4.088506e-05,0.9999591
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_001255.png,1,9.176845e-05,0.9999082
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB24_P00A+070E+00.png,0,0.9969848,0.0030152577
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006134.png,1,7.286574e-05,0.99992716
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002234.png,1,0.00031575855,0.9996842
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB26_P00A+095E+00.png,0,0.96902454,0.030975442
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB23_P00A+020E-10.png,0,0.98398364,0.016016405
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB37_P00A+025E+00.png,0,0.9598207,0.04017935
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A-015E+20.png,0,0.97456145,0.0254385
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB08_P00A+020E+10.png,0,0.9974299,0.0025700317
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_005273.png,1,0.0009984066,0.99900156
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A+035E-20.png,0,0.998389,0.0016109846
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB11_P00A+035E+15.png,0,0.9151136,0.08488636
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB29_P00A+005E+10.png,0,0.983139,0.016861001
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB12_P00A+005E-10.png,0,0.9981395,0.0018605236
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB12_P00A+000E-20.png,0,0.9961659,0.0038341477
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_000006.png,1,9.018897e-06,0.99999094
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004776.png,1,1.1571666e-05,0.99998844
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003926.png,1,0.56133527,0.43866476
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_000713.png,1,0.00020376184,0.9997962
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB02_P00A-005E+10.png,0,0.9317061,0.068294
