x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1589.png,0,0.99999976,5.0525224e-16,3.9782118e-15,3.26903e-16,1.071935e-15,4.3339367e-11,4.2878902e-08,7.6753775e-14,2.2109504e-15,1.9229164e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1590.png,0,1.0,3.4201846e-11,2.0361226e-09,2.7081463e-17,9.771965e-16,2.0789314e-14,4.811236e-10,2.1268462e-12,5.325969e-10,4.171699e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1591.png,3,1.643781e-20,1.4151693e-13,2.2985242e-16,1.0,3.3273362e-21,7.0470295e-15,7.0238305e-18,7.56232e-15,2.64127e-08,2.1142954e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1592.png,7,1.6794429e-08,2.9251467e-05,2.2104805e-08,1.366011e-07,2.999301e-13,5.0986677e-16,8.3224613e-16,0.99997056,1.4037858e-09,5.239874e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1593.png,6,7.930253e-10,2.7033111e-09,4.3111226e-12,1.0294823e-12,2.8588962e-08,1.3084944e-07,0.9999999,4.0987365e-15,3.102629e-11,6.206633e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1594.png,9,4.895974e-13,7.4022174e-13,4.8542823e-12,9.3813256e-11,0.00051574863,4.6012135e-12,4.770553e-20,2.2693436e-09,1.2364428e-09,0.9994842
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1595.png,7,9.880555e-07,6.570626e-08,4.0855786e-05,8.5532065e-07,2.3809235e-10,6.390351e-14,6.1085623e-15,0.99994946,1.5669062e-08,7.705225e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1596.png,9,5.497444e-10,2.9113e-11,1.7464378e-09,7.940232e-09,3.3423312e-08,2.2825014e-14,5.6761736e-17,1.0766194e-07,2.624926e-09,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1597.png,9,2.554823e-10,1.948605e-08,5.7804183e-08,1.4706122e-08,1.4808288e-07,1.4180127e-11,5.705176e-17,0.00012121756,7.777213e-07,0.9998777
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1598.png,5,1.4891248e-17,1.4715914e-16,2.3415046e-19,2.2002868e-11,9.436498e-19,1.0,9.69126e-16,1.0964076e-19,1.5542808e-12,1.9561426e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1599.png,4,1.1339931e-20,4.849946e-16,8.633127e-12,3.589725e-16,1.0,3.7618685e-17,3.1383155e-19,1.7317267e-13,1.4436858e-14,6.368283e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1600.png,3,1.1615693e-18,2.2935107e-13,3.4525334e-18,0.9984951,2.609545e-15,0.0015049035,2.0128936e-17,2.0275197e-14,4.5565543e-10,2.6204185e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1601.png,3,7.167469e-15,1.5557501e-10,1.0409649e-10,0.99999774,2.6124866e-14,3.9704095e-12,9.3930826e-21,2.3078085e-06,1.6716191e-13,3.3341271e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1602.png,6,3.2610237e-15,9.54563e-17,8.298039e-17,5.4927926e-17,7.615442e-15,2.0310472e-11,1.0,1.8816723e-21,1.7143925e-11,7.439048e-18
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1603.png,1,4.887362e-11,0.99999976,1.0328287e-10,2.363519e-10,1.9304478e-09,1.0038708e-09,1.2594225e-08,2.7494877e-07,2.225708e-08,2.0410787e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1604.png,2,3.68469e-14,4.227349e-13,1.0,5.0121003e-14,1.0525006e-18,1.15749774e-20,3.4344871e-15,1.7141652e-13,7.10741e-11,1.1426544e-23
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1605.png,3,1.4734308e-20,3.1716004e-14,8.238172e-14,1.0,5.012568e-18,1.727519e-11,3.1242459e-18,8.0985556e-16,8.523001e-12,5.248092e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1606.png,7,7.174587e-09,1.4217055e-06,1.1995624e-07,4.3194336e-06,2.5527336e-09,1.3463472e-11,1.0203275e-15,0.99999356,7.822076e-09,6.265293e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1607.png,3,1.27259035e-14,1.7740952e-07,1.178647e-11,0.9999994,6.485948e-11,5.041161e-07,2.0975876e-13,1.4594281e-09,7.933774e-10,5.609489e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1608.png,3,1.0344082e-21,1.2180682e-14,5.467054e-19,1.0,1.7758466e-20,7.352445e-12,1.1861376e-18,6.0886445e-18,2.3730992e-15,7.355186e-18
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1609.png,2,0.0032531342,1.23263e-11,0.99624926,0.0004951294,4.9181157e-08,5.085691e-10,2.4379897e-06,7.463844e-11,9.456538e-10,1.31231805e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1610.png,0,1.0,3.52371e-14,7.6209106e-10,9.2617015e-14,1.0215035e-13,1.0025814e-09,4.6478035e-10,4.3530903e-08,1.2563013e-12,4.0644488e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1611.png,3,1.1196322e-11,2.0645052e-08,1.301715e-11,0.99114275,2.729576e-14,0.008855573,1.4894486e-06,1.4786157e-12,9.642761e-08,1.577433e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1612.png,3,7.2822905e-18,1.370611e-14,3.4008182e-19,1.0,6.208445e-19,6.193547e-10,7.854342e-21,1.5136964e-15,5.2620194e-15,9.621828e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1613.png,8,4.2235987e-18,6.4624705e-13,3.2764707e-09,1.417882e-09,2.0863595e-14,2.706702e-12,3.6403363e-15,4.9376525e-14,1.0,8.528534e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1614.png,4,1.2853425e-10,1.405571e-10,2.4517723e-07,1.0732093e-09,0.99999845,7.741346e-12,2.166537e-09,2.5750944e-09,7.1758294e-12,1.3569919e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1615.png,3,2.0099599e-17,3.9760777e-12,2.4702858e-09,0.9999995,2.057726e-14,4.2013482e-07,3.537631e-16,2.0763842e-12,3.1356553e-09,3.102909e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1616.png,6,8.685332e-08,1.8682623e-12,1.115552e-12,8.094059e-12,6.0094865e-13,2.302946e-07,0.9999995,9.6371e-16,2.57438e-09,7.474625e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1617.png,3,7.025721e-16,1.0133895e-12,1.5917312e-05,0.9999782,1.9276648e-13,2.6122877e-09,6.887957e-11,8.339512e-12,5.8409946e-06,6.9942965e-17
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1618.png,5,1.0821927e-12,1.1593078e-09,4.3235465e-18,0.0025032004,8.740501e-11,0.9974898,4.878652e-17,8.057021e-09,1.9572978e-07,6.7978235e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1619.png,0,1.0,2.7128681e-12,5.097465e-09,2.1177674e-15,8.0290015e-17,4.1669616e-11,1.47509045e-08,1.5475283e-11,3.427835e-13,2.2997534e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1620.png,2,1.2582914e-16,4.3659903e-10,0.9999999,1.4853084e-07,3.3449448e-16,4.453385e-21,6.306205e-14,4.1512105e-09,2.7956168e-12,1.0403762e-20
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1621.png,0,0.0013440158,7.2290016e-16,4.6853225e-16,2.624125e-20,2.8968078e-12,8.840636e-12,0.9986559,1.4609329e-16,7.0898684e-20,1.5229115e-14
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1622.png,9,2.604034e-15,2.8382458e-15,3.334577e-11,3.6788771e-13,5.9983134e-09,7.1960563e-16,5.472486e-24,4.8816614e-11,5.391901e-12,1.0
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1623.png,0,1.0,6.890373e-17,2.571499e-14,7.855602e-13,3.6206218e-19,2.6753161e-12,7.595084e-13,3.4144516e-13,1.7566774e-13,8.402692e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1624.png,7,3.9999856e-07,6.1548267e-06,4.0844523e-07,2.8166491e-08,4.696746e-08,4.837352e-11,2.4077002e-16,0.9702088,3.8811545e-09,0.029784156
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1625.png,4,2.2741362e-18,4.232912e-15,2.404744e-11,4.5157563e-14,1.0,3.0910238e-14,4.013557e-17,1.4561096e-12,3.7953896e-13,2.5279672e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1626.png,6,2.705463e-11,5.2557713e-17,1.6512117e-16,7.316762e-13,3.2565168e-14,7.4713205e-07,0.9999993,7.1796395e-20,3.7037564e-09,2.126876e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1627.png,9,7.2660356e-08,3.6708904e-14,7.163965e-09,1.8731178e-07,2.5338704e-08,8.04899e-14,4.1973772e-14,3.167614e-11,1.2997601e-08,0.99999964
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1628.png,3,4.4626775e-18,4.5205305e-14,1.1930229e-16,1.0,1.0072809e-17,4.4760986e-09,1.4814207e-15,2.326701e-16,1.1185454e-13,4.09784e-14
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1629.png,5,4.23184e-18,1.8023309e-15,4.3701176e-20,1.3297334e-12,1.0388358e-16,1.0,1.2326567e-14,1.07374305e-17,6.343994e-13,9.003247e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1630.png,1,1.3587861e-09,0.9999995,5.7241523e-09,9.588161e-13,1.7571684e-10,1.4139241e-10,1.3557139e-08,4.8367093e-07,2.4758114e-11,2.0482335e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1631.png,9,1.2826335e-13,2.5867062e-12,2.6676479e-11,1.336085e-10,2.1399424e-06,1.6219388e-13,7.301978e-23,1.3543023e-07,3.371811e-11,0.99999774
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1632.png,6,1.5848486e-12,3.2898222e-16,3.545482e-16,5.831246e-20,1.7400158e-11,1.2018962e-12,1.0,5.3829057e-21,6.6770026e-17,4.6315017e-18
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1633.png,1,2.5964325e-10,1.0,1.0594667e-08,1.477223e-14,1.8202987e-12,1.4294591e-11,2.3745734e-09,4.7280295e-08,2.5006192e-11,7.8959506e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1634.png,4,3.2188369e-12,0.012584804,4.3639343e-08,8.896003e-13,0.98133266,1.5332158e-07,1.7311479e-12,5.5241376e-06,2.9506e-05,0.0060474062
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1635.png,5,2.0045091e-17,1.2295659e-15,1.0361232e-19,9.4706465e-12,5.841356e-19,1.0,8.552827e-10,8.4796236e-20,1.1365383e-11,1.4051463e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1636.png,4,2.2738957e-16,9.856169e-11,2.9345301e-08,2.0217747e-15,1.0,1.5180746e-14,2.6999912e-14,9.233125e-11,1.10055e-11,2.5854295e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1637.png,5,2.605621e-16,9.467666e-15,3.8826636e-22,3.374816e-07,1.3989668e-13,0.9999995,1.3397157e-07,1.2046133e-19,4.7518964e-11,4.5946406e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1638.png,0,1.0,6.263185e-10,1.2396466e-08,2.5889764e-13,7.45295e-11,7.789208e-13,5.275149e-09,3.926277e-10,3.2727356e-09,4.3106177e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1639.png,5,4.4274292e-18,4.278075e-16,4.638634e-17,9.875221e-11,1.02273214e-14,0.99999714,5.8004694e-16,1.0047002e-15,5.970957e-13,2.8943766e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1640.png,9,8.61576e-11,1.6927142e-14,3.201862e-11,1.05374806e-10,8.613814e-09,6.9321146e-11,6.2053284e-16,5.677445e-08,4.6679393e-08,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1641.png,5,1.8342996e-08,2.1108933e-10,1.1937301e-10,2.139866e-06,6.466132e-10,0.9999716,2.054618e-06,2.1862503e-09,2.4009069e-05,2.809218e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1642.png,2,4.9968443e-15,4.2941436e-12,1.0,1.5160383e-13,1.4016216e-14,1.5478136e-16,1.6069979e-10,4.1452484e-15,2.9233066e-12,5.5186706e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1643.png,1,1.35048e-09,1.0,5.6261384e-10,1.146157e-13,1.0578866e-10,6.963359e-12,6.7680146e-09,1.3150918e-08,2.8012712e-11,1.250123e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1644.png,2,1.0203539e-13,2.5798986e-06,0.9999974,4.6529358e-10,8.110924e-18,3.322285e-18,3.2082879e-13,9.9335695e-09,4.802724e-10,1.6845009e-17
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1645.png,9,4.057591e-10,6.618881e-12,1.1281313e-09,1.1078342e-08,3.0732832e-09,8.637293e-12,6.5902055e-17,5.128283e-08,1.3650859e-07,0.99999976
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1646.png,1,4.2129952e-14,1.0,1.7004672e-11,5.3315957e-19,3.1254e-12,2.9702524e-13,3.1103898e-12,1.6206214e-10,4.320192e-13,1.302143e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1647.png,9,1.6268082e-11,9.470826e-12,9.340856e-11,1.2547195e-10,8.678198e-08,4.4798937e-15,8.240523e-19,1.6046156e-09,8.514137e-10,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1648.png,9,6.935322e-13,2.2517219e-11,6.2236016e-10,3.0830973e-11,2.1649717e-08,1.3373793e-12,6.1223834e-21,2.9065943e-08,2.5620396e-11,1.0
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1649.png,4,1.0513625e-15,4.1116316e-12,1.7168197e-12,2.296109e-13,1.0,2.2300518e-15,8.2364915e-14,3.521755e-10,2.2277998e-14,1.8803787e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1650.png,0,1.0,3.039875e-15,1.9545454e-09,5.6158476e-17,2.112028e-18,2.527744e-13,2.0660027e-09,8.20973e-15,4.878187e-12,2.014591e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1651.png,8,7.5873405e-16,1.5171962e-12,2.1210522e-09,1.1639055e-11,2.211727e-15,2.8291656e-15,3.104279e-16,1.3339482e-15,1.0,8.8755364e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1652.png,4,2.0969264e-15,8.306649e-14,1.2302569e-09,4.9414085e-15,0.999998,6.053455e-10,1.6042605e-13,4.6620287e-13,5.468948e-09,2.0660984e-06
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1653.png,5,2.0251226e-17,1.9520124e-16,5.471626e-18,1.21267e-09,1.6977753e-17,1.0,2.5628101e-16,4.8678804e-19,4.489965e-14,4.4751e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1654.png,2,3.528667e-09,1.5719892e-05,0.999435,0.00046675972,4.0112384e-12,1.8923155e-12,4.2651367e-13,8.092652e-05,1.5610945e-06,7.9450413e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1655.png,9,1.5731264e-13,1.2210251e-17,5.8456347e-12,8.977871e-12,2.908238e-10,1.3282682e-12,8.2654226e-20,1.104867e-09,1.4688288e-09,1.0
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1656.png,2,2.831492e-19,1.9686667e-08,1.0,8.441248e-13,7.260267e-18,2.2484789e-21,1.6434207e-16,6.829474e-11,1.9323653e-15,5.5947076e-22
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1657.png,1,4.2568167e-09,0.99999607,1.5152064e-12,1.2770157e-11,1.0262198e-09,2.1738697e-10,1.8999149e-08,3.933068e-06,9.3594035e-11,8.463233e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1658.png,2,1.2568201e-14,2.4838276e-09,1.0,2.5372462e-16,8.0713455e-18,2.6275664e-20,2.7568443e-17,3.4298724e-11,1.625397e-15,7.8688726e-17
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1659.png,1,2.333065e-10,0.99999905,4.1719023e-08,1.4301953e-13,2.9939171e-09,1.7335246e-11,1.9367272e-09,9.665894e-07,2.0733738e-10,7.0917666e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1660.png,7,1.081535e-10,2.4644189e-05,1.8864125e-06,9.831522e-10,2.0096338e-11,8.832581e-16,2.883129e-15,0.9999734,3.567344e-09,1.1580366e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1661.png,3,8.832028e-19,3.3941704e-11,1.5577711e-12,1.0,4.6080983e-18,6.555691e-14,2.7664584e-20,1.6430144e-11,1.8434119e-11,3.8268898e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1662.png,6,1.0995763e-15,1.006685e-18,2.3484563e-18,3.2329253e-19,4.051783e-14,3.8679148e-13,1.0,6.8717304e-26,1.2688767e-16,4.1417605e-20
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1663.png,8,2.9592813e-21,1.8920656e-14,2.7260624e-13,3.816061e-10,4.4405334e-18,2.92743e-12,5.3237995e-16,1.7622785e-13,1.0,2.236952e-16
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1664.png,8,6.015237e-16,2.9780014e-13,2.7664854e-12,3.0437426e-09,3.0045595e-17,9.619494e-12,3.1745312e-13,2.3697315e-17,1.0,1.3641406e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1665.png,4,1.3916326e-17,9.6443555e-11,2.239532e-11,1.5755226e-13,1.0,8.165029e-13,3.7676263e-14,4.943224e-13,1.1099517e-08,1.2091992e-08
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1666.png,9,4.4567003e-13,1.13946895e-14,1.3231334e-11,7.668002e-11,4.452015e-11,5.2046988e-17,3.0721355e-20,1.9362885e-10,4.487365e-09,1.0
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1667.png,1,6.318046e-09,0.9999621,3.1505387e-08,5.272525e-09,9.778547e-09,6.8223894e-12,1.0316946e-11,2.3730167e-05,2.5367541e-08,1.4234442e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1668.png,9,1.6679252e-13,2.1088261e-12,3.869776e-12,8.460489e-10,1.3982586e-08,1.1564904e-14,1.4484529e-20,9.756062e-08,1.881148e-10,0.9999999
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1669.png,8,4.688239e-16,3.5101786e-15,1.3171787e-11,5.534137e-06,2.0771897e-16,1.12770744e-10,2.0562848e-13,2.4224878e-14,0.9999945,7.277097e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1670.png,5,1.1370535e-16,4.690758e-13,3.6666313e-17,1.1434571e-07,4.0469936e-18,0.9999999,1.1313084e-15,4.2228293e-16,3.5546488e-09,1.0754074e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\7\1671.png,7,7.845981e-09,3.6445817e-05,4.2149466e-05,0.02046802,1.1791666e-06,1.1429115e-06,4.70039e-13,0.9767091,0.00028594583,0.0024558643
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1672.png,5,2.147322e-13,1.718886e-12,2.6078753e-18,6.309273e-09,2.2454596e-14,0.9999993,3.0725382e-16,6.4154806e-12,1.0827959e-09,6.9439216e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1673.png,1,1.4209718e-06,0.9998159,9.281942e-10,1.351394e-08,2.238081e-08,1.951524e-11,1.4622819e-11,0.00012300993,2.2053959e-09,5.976182e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1674.png,1,4.267847e-10,0.99999225,1.1824287e-10,3.1573e-11,7.701938e-10,2.4978267e-10,3.1054664e-10,7.7203385e-06,2.5814503e-10,3.0263663e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1675.png,8,7.614e-20,7.8424836e-14,2.5550513e-11,4.8085272e-11,5.568293e-19,2.7261533e-15,3.089017e-16,7.223965e-18,1.0,4.1292924e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1676.png,6,1.6877e-08,1.9026152e-17,5.610888e-14,2.8518087e-17,2.725724e-13,5.1664646e-08,0.9999999,2.1278295e-18,9.123858e-09,2.3042427e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1677.png,5,5.4920003e-15,8.749714e-12,2.2375233e-16,5.671967e-12,4.5662475e-15,0.99999595,2.7516995e-14,3.86267e-14,4.0322625e-06,2.3370896e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1678.png,2,0.00011095942,0.00026639088,0.99902403,1.523785e-05,1.5004406e-06,9.726114e-08,7.893374e-10,0.00039464128,1.6670751e-07,0.00018690158
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1679.png,4,2.698636e-26,7.805629e-20,4.5331814e-17,1.7251601e-20,1.0,7.3011063e-22,1.3990669e-27,2.267407e-17,3.4812858e-16,1.0216073e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\4\1680.png,4,1.1384498e-18,1.547658e-11,2.3825438e-13,1.693049e-15,0.9999999,1.2220952e-12,9.18537e-17,4.338666e-12,3.225881e-10,1.4919894e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1681.png,3,2.3062638e-09,1.1862831e-08,4.3568413e-08,0.9990746,1.4082153e-10,6.2601166e-12,1.7672359e-16,0.0009243935,2.1042124e-08,9.2712014e-07
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1682.png,2,9.193222e-10,4.19417e-10,1.0,2.3489957e-09,4.3751374e-13,1.325777e-13,7.125167e-10,6.3779015e-10,2.3826875e-11,2.1762438e-13
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1683.png,3,5.800477e-19,4.9953527e-17,3.1166325e-15,1.0,1.7516533e-19,9.759788e-15,5.728637e-19,1.4675357e-12,1.626305e-12,3.271911e-17
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1684.png,5,9.476012e-16,3.882463e-12,6.9059926e-20,5.344403e-12,5.901941e-20,1.0,2.446664e-12,2.1209112e-16,1.198455e-13,1.3150992e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1685.png,6,2.6144028e-17,8.253135e-20,4.027929e-17,1.683417e-20,5.518034e-14,4.239467e-14,1.0,4.535535e-24,9.500443e-16,2.2201818e-21
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1686.png,8,3.643923e-10,3.2558763e-08,2.1273847e-09,9.435186e-07,2.0161026e-11,2.925323e-06,8.5800195e-05,1.2790007e-10,0.99991024,7.314713e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1687.png,8,1.9708203e-10,2.53034e-06,5.910122e-11,3.1151953e-10,8.341123e-12,1.9854521e-10,5.173304e-13,6.9930006e-11,0.9999653,3.2241107e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\6\1688.png,6,2.6585892e-13,1.350575e-13,3.057166e-16,2.314101e-12,2.5139016e-13,1.19586865e-08,1.0,5.0242408e-20,1.2446236e-09,8.376092e-15
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\2\1689.png,2,8.2177354e-10,3.7624364e-08,0.9999994,1.2923334e-07,1.2152934e-08,4.2261032e-14,1.4246881e-09,4.5234853e-07,1.9108084e-09,1.34528465e-11
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\3\1690.png,3,5.950583e-15,8.4887484e-13,1.3208224e-13,1.0,4.9955052e-17,6.3290102e-12,1.6473625e-16,9.6582024e-14,1.637697e-13,8.524529e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\1\1691.png,1,1.6290484e-08,0.99999726,6.7135886e-08,1.433056e-07,2.2892463e-07,1.2160158e-09,3.0677e-07,4.5901243e-07,1.454338e-06,4.7588994e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\0\1692.png,0,1.0,7.2504445e-17,1.6527216e-13,2.2132355e-17,2.616293e-21,1.27997e-13,1.000272e-09,2.3326176e-14,6.7287772e-18,1.418774e-10
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\5\1693.png,5,6.659632e-16,1.246996e-15,2.876754e-17,1.1735299e-09,2.4552908e-18,1.0,7.5396266e-14,4.74211e-19,2.5644107e-11,5.0028963e-09
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\8\1694.png,8,1.5480334e-12,1.1748644e-11,1.7729862e-07,1.0451181e-06,5.7518746e-15,1.626611e-11,3.0720537e-10,9.653306e-11,0.9999988,1.4534719e-12
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\mnist\validation\9\1695.png,9,2.944022e-11,2.7291525e-09,1.23589e-12,4.5369463e-12,6.5915144e-09,2.4505142e-10,5.456593e-19,9.4567646e-08,1.6126143e-07,0.99999976
